"Indikator","Ausprägung","Jahr","Raumbezug","Indikatorwert","Basiswert.1","Basiswert.2","Name.Basiswert.1","Name.Basiswert.2"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2018,"12 Schwabing - Freimann",17.5,200,1143,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2018,"13 Bogenhausen",22.3,229,1029,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2018,"14 Berg am Laim",25.6,76,297,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2018,"15 Trudering - Riem",23.9,198,827,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2018,"16 Ramersdorf - Perlach",35.8,532,1486,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2018,"17 Obergiesing - Fasangarten",18.5,50,271,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2018,"18 Untergiesing - Harlaching",14.7,79,539,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2018,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",14.6,133,908,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2018,"20 Hadern",20.8,108,519,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2018,"21 Pasing - Obermenzing",15.6,140,897,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2018,"22 Aubing - Lochhausen - Langwied",25.6,101,394,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2018,"23 Allach - Untermenzing",18,63,350,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2018,"24 Feldmoching - Hasenbergl",36.7,194,529,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2018,"25 Laim",21.2,90,425,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2017,"Stadt München",21.8,3452,15821,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2017,"01 Altstadt - Lehel",9.9,27,272,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2017,"02 Ludwigsvorstadt - Isarvorstadt",25.4,149,586,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2017,"03 Maxvorstadt",27,212,784,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2017,"04 Schwabing - West",12.6,57,452,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2017,"05 Au - Haidhausen",16.1,113,702,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2017,"06 Sendling",21.4,71,332,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2017,"07 Sendling - Westpark",23.7,179,756,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2017,"08 Schwanthalerhöhe",22,78,354,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2017,"09 Neuhausen - Nymphenburg",15.5,153,987,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2017,"10 Moosach",28.3,133,470,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2017,"11 Milbertshofen - Am Hart",32.9,222,675,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2017,"12 Schwabing - Freimann",16.2,178,1097,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2017,"13 Bogenhausen",21.6,226,1044,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2017,"14 Berg am Laim",29.7,79,266,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2017,"15 Trudering - Riem",21.9,172,784,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2017,"16 Ramersdorf - Perlach",32.6,475,1457,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2017,"17 Obergiesing - Fasangarten",23.2,63,271,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2017,"18 Untergiesing - Harlaching",13.3,76,573,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2017,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",16.5,151,917,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2017,"20 Hadern",20.7,108,523,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2017,"21 Pasing - Obermenzing",13.8,122,884,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2017,"22 Aubing - Lochhausen - Langwied",23.1,78,337,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2017,"23 Allach - Untermenzing",18.5,65,351,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2017,"24 Feldmoching - Hasenbergl",39,202,518,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2017,"25 Laim",14.7,63,429,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2016,"Stadt München",21.8,3311,15219,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2016,"01 Altstadt - Lehel",6.3,16,255,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2016,"02 Ludwigsvorstadt - Isarvorstadt",28.7,160,557,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2016,"03 Maxvorstadt",29.3,228,778,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2016,"04 Schwabing - West",15.7,70,446,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2016,"05 Au - Haidhausen",14.8,94,635,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2016,"06 Sendling",16.4,48,293,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2016,"07 Sendling - Westpark",27.2,203,746,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2016,"08 Schwanthalerhöhe",21.5,78,363,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2016,"09 Neuhausen - Nymphenburg",14,143,1024,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2016,"10 Moosach",22.2,93,419,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2016,"11 Milbertshofen - Am Hart",35.4,237,670,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2016,"12 Schwabing - Freimann",14.5,150,1038,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2016,"13 Bogenhausen",21.7,214,985,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2016,"14 Berg am Laim",30.5,79,259,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2016,"15 Trudering - Riem",21.1,167,790,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2016,"16 Ramersdorf - Perlach",29.7,423,1425,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2016,"17 Obergiesing - Fasangarten",28.1,55,196,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2016,"18 Untergiesing - Harlaching",13.2,72,546,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2016,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",18.7,173,924,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2016,"20 Hadern",22.7,116,512,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2016,"21 Pasing - Obermenzing",15,130,866,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2016,"22 Aubing - Lochhausen - Langwied",21.4,68,318,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2016,"23 Allach - Untermenzing",21.3,64,300,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2016,"24 Feldmoching - Hasenbergl",31.9,151,473,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2016,"25 Laim",19.7,79,401,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2015,"Stadt München",21.3,3145,14785,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2015,"01 Altstadt - Lehel",7.4,21,282,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2015,"02 Ludwigsvorstadt - Isarvorstadt",27.7,155,559,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2015,"03 Maxvorstadt",25.6,193,754,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2015,"04 Schwabing - West",12,50,418,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2015,"05 Au - Haidhausen",14.6,90,616,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2015,"06 Sendling",14.6,39,267,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2015,"07 Sendling - Westpark",25.7,164,639,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2015,"08 Schwanthalerhöhe",23.9,84,351,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2015,"09 Neuhausen - Nymphenburg",16.2,155,954,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2015,"10 Moosach",23.2,101,435,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2015,"11 Milbertshofen - Am Hart",34.8,220,632,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2015,"12 Schwabing - Freimann",15.1,169,1117,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2015,"13 Bogenhausen",20,185,923,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2015,"14 Berg am Laim",27.9,77,276,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2015,"15 Trudering - Riem",22.9,179,781,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2015,"16 Ramersdorf - Perlach",30.2,389,1290,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2015,"17 Obergiesing - Fasangarten",28.6,57,199,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2015,"18 Untergiesing - Harlaching",12.8,68,533,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2015,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",17.9,163,910,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2015,"20 Hadern",23.5,116,494,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2015,"21 Pasing - Obermenzing",13.6,113,832,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2015,"22 Aubing - Lochhausen - Langwied",17.3,46,266,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2015,"23 Allach - Untermenzing",25.8,76,295,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2015,"24 Feldmoching - Hasenbergl",33.8,172,509,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2015,"25 Laim",13.9,63,453,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2014,"Stadt München",19.4,2618,13498,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2014,"01 Altstadt - Lehel",6.7,19,282,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2014,"02 Ludwigsvorstadt - Isarvorstadt",31.8,180,566,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2014,"03 Maxvorstadt",22.7,165,727,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2014,"04 Schwabing - West",15.7,65,413,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2014,"05 Au - Haidhausen",12.9,73,567,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2014,"06 Sendling",21,57,271,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2014,"07 Sendling - Westpark",24.4,121,495,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2014,"08 Schwanthalerhöhe",27.6,105,380,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2014,"09 Neuhausen - Nymphenburg",13.1,119,908,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2014,"10 Moosach",26.6,101,380,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2014,"11 Milbertshofen - Am Hart",33.4,195,584,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2014,"12 Schwabing - Freimann",12.6,131,1037,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2014,"13 Bogenhausen",17.2,126,731,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2014,"14 Berg am Laim",30.3,91,300,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2014,"15 Trudering - Riem",16.2,110,678,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2014,"16 Ramersdorf - Perlach",26.9,302,1121,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2014,"17 Obergiesing - Fasangarten",19.9,27,136,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2014,"18 Untergiesing - Harlaching",9.9,54,545,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
"Altersgruppen Familiensprache nichtdeutsch","bis 2 Jahre",2014,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",15.3,116,759,"betreute Kinder (nichtdeutsche Familiensprache) (bis 2 Jahre)","betreute Kinder (bis 2 Jahre)"
